,DATE,Station,AMB_TEMP,CO,NO,NO2,NOX,O3,PM10,PM25,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Avg
1603,22-05-2022,Newport,76.41666667,2.183333333,164.8333333,165.2916667,2.208333333,1.9875,26.64166667,10.225,1.320833333,4.533333333,5.683333333,26.2375,33.14166667,10.93333333,10.225,37
1604,23-05-2022,Newport,74.30833333,2.1375,245.85,239.8708333,1.958333333,1.575,28.125,20.20833333,1.2375,5.425,6.658333333,38.58333333,52.45833333,21.16666667,20.20833333,51
1605,24-05-2022,Newport,74.625,2.283333333,252.75,248.1666667,1.629166667,1.354166667,29.125,21.75,1.875,9.504166667,11.38333333,31.81666667,56.25,21.75,21.75,53
1606,25-05-2022,Newport,72.20833333,2.525,181.1666667,181.9541667,1.608333333,1.3625,30.75,15.54166667,3.975,10.57916667,14.5625,21.52083333,38.45833333,15.54166667,15.54166667,41
1607,26-05-2022,Newport,66.41666667,3.091666667,161.25,157.5416667,2.5,2.345833333,30.33333333,10.875,1.583333333,5.8,7.366666667,21.9625,37.66666667,10.875,10.875,36
1608,27-05-2022,Newport,67.79166667,2.4625,194.9166667,192.4166667,3.316666667,3.258333333,29.83333333,8.375,2.3125,4.3,6.6,16.64583333,33.95833333,8.375,8.375,39
1609,28-05-2022,Newport,72.45833333,2.5125,202.0416667,203.625,2.7375,2.6375,29.91666667,9.958333333,1.945833333,4.983333333,6.879166667,13.69166667,36,9.958333333,9.958333333,41
1610,29-05-2022,Newport,72.58333333,1.466666667,193.5,192.9166667,2.033333333,1.8625,30.125,10.70833333,1.891666667,5.379166667,7.295833333,12.85416667,29.95833333,10.70833333,10.70833333,39
1611,30-05-2022,Newport,71.54166667,1.904166667,210.0416667,211.9583333,2.241666667,2.079166667,29.79166667,11.94166667,1.758333333,5.283333333,7.033333333,15.5,30.04166667,12.33333333,11.94166667,42
1612,31-05-2022,Newport,70.5,2.270833333,192.625,189.875,2.720833333,2.558333333,29.5,12.325,1.8875,4.291666667,6.158333333,18.8625,34.41666667,12.75,12.325,40
1613,01-06-2022,Newport,73.41666667,1.879166667,195.3333333,200.3333333,2.7375,2.5625,30.16666667,12.83333333,1.125,4.445833333,5.566666667,18.1375,35.375,12.83333333,12.83333333,41
1614,02-06-2022,Newport,72.33333333,1.375,204.2916667,199.7083333,2.729166667,2.554166667,30.5,12.33333333,1.329166667,4.341666667,5.65,19.6875,33.375,12.33333333,12.33333333,41
1615,03-06-2022,Newport,71.375,1.845833333,202.1666667,201.0833333,2.4875,2.366666667,28,12.225,1.629166667,6.270833333,7.883333333,20.69583333,34.375,11.83333333,12.225,42
1616,04-06-2022,Newport,76.45833333,1.6125,167.8333333,188.125,1.533333333,1.275,27.625,9.583333333,2.454166667,9.075,11.60833333,18.2,35.375,9.583333333,9.583333333,38
1617,05-06-2022,Newport,76.16666667,2.125,127.1083333,157.5416667,1.5125,1.066666667,28.83333333,10.90833333,1.666666667,6.3625,8.104166667,24.4375,27.625,11.83333333,10.90833333,34
1618,06-06-2022,Newport,72.08333333,1.375,215.0833333,206.1375,1.641666667,1.529166667,28.375,11.39166667,2.708333333,9.175,11.88333333,28.83333333,28.54166667,12.08333333,11.39166667,43
1619,07-06-2022,Newport,72.25,3.095833333,178.9208333,209,1.716666667,1.3,27.83333333,10.45833333,1.754166667,6.816666667,8.5625,29.825,25.125,11.79166667,10.45833333,40
1620,08-06-2022,Newport,75.91666667,2.254166667,167.5,168.6666667,1.533333333,1.220833333,26.875,50,1.929166667,5.1125,7.0375,22.04166667,19.125,5.416666667,5,38
1621,09-06-2022,Newport,77.625,1.575,183.5416667,181.125,2.3,2.1875,25.20833333,8.425,1.320833333,6.941666667,8.304166667,22.95833333,14.58333333,5.75,8.425,37
1622,10-06-2022,Newport,82.83333333,1.875,157.4166667,156.9583333,3.320833333,3.125,26.16666667,6.375,1.866666667,5.779166667,7.595833333,19.20833333,17.875,7.25,6.375,34
1623,11-06-2022,Newport,80.5,1.675,164.0416667,161.8333333,2.9,2.7875,26.125,6.216666667,8.275,10.85833333,19.04583333,14.60833333,22.83333333,8.583333333,6.216666667,36
1624,12-06-2022,Newport,81.33333333,2.941666667,160.5,157.5416667,2.55,2.258333333,28.625,10.21666667,2.095833333,5.091666667,7.145833333,20.03333333,29.58333333,10.41666667,10.21666667,36
1625,13-06-2022,Newport,74.54166667,1.454166667,175.375,178.3333333,2.995833333,2.808333333,28.91666667,10,1.645833333,5.95,7.579166667,16.89166667,34.58333333,12.75,10,38
1626,14-06-2022,Newport,75.91666667,1.641666667,193.75,193.2916667,3.054166667,2.945833333,29.70833333,10.39166667,1.666666667,6.633333333,8.229166667,14.59583333,35.75,10.95833333,10.39166667,40
1627,15-06-2022,Newport,73.5,1.75,196.7916667,194.25,3.1375,2.983333333,29.79166667,10.875,2.954166667,5.416666667,8.383333333,16.12916667,39.54166667,10.875,10.875,41
1628,16-06-2022,Newport,73.75,2.0125,195.75,189.7083333,2.579166667,2.379166667,30.04166667,14.625,4.325,8.508333333,12.90416667,13.06666667,46.125,14.625,14.625,42
1629,17-06-2022,Newport,69.75,2.491666667,186.375,186.0416667,2.029166667,1.754166667,29.16666667,13.45833333,3.35,8.391666667,11.7625,18.32916667,45.20833333,14.875,13.45833333,41
1630,18-06-2022,Newport,72.625,2.9625,139,139.6666667,2.045833333,1.341666667,28.75,16.50833333,2.5875,9.583333333,12.10416667,28.35,57,19.375,16.50833333,37
1631,19-06-2022,Newport,72.58333333,2.641666667,171.8958333,183.1833333,1.741666667,1.4125,29.83333333,11.75,4.883333333,9.020833333,13.75833333,18.17083333,45.33333333,11.75,11.75,40
1632,20-06-2022,Newport,69.70833333,2.975,175.1666667,177.25,2.058333333,1.804166667,30.41666667,12.79166667,2.766666667,4.5625,7.325,15.6375,31.29166667,12.79166667,12.79166667,38
1633,21-06-2022,Newport,70.29166667,2.15,202.9583333,201.7083333,2.175,1.954166667,29.625,8.175,2.95,8.479166667,11.4625,12.02916667,31.625,8.541666667,8.175,41
1634,22-06-2022,Newport,72.75,1.408333333,177.0416667,177.8333333,2.175,1.966666667,29.5,13.08333333,4.466666667,9.383333333,13.82083333,15.58333333,39.625,13.08333333,13.08333333,39
1635,23-06-2022,Newport,71.29166667,3.266666667,157.125,160,2.333333333,2.125,30.29166667,9.125,3.616666667,6.7,10.33333333,14.975,36.75,9.125,9.125,36
1636,24-06-2022,Newport,69.75,2.191666667,198.3333333,201.0833333,2.316666667,2.129166667,30.20833333,16.80833333,2.066666667,8.979166667,11.01666667,21.7,45.25,18,16.80833333,44
1637,25-06-2022,Newport,71.20833333,2.7375,150.875,152.9166667,1.8,1.466666667,30.25,19.08333333,2.025,7.2625,9.258333333,21.45,45.95833333,19.08333333,19.08333333,37
1638,26-06-2022,Newport,70,2.4,185.25,179.5416667,1.929166667,1.575,31.125,19.875,3.2,10.31666667,13.54166667,19.4375,54.91666667,19.875,19.875,43
1639,27-06-2022,Newport,67.125,3.279166667,169,168.7916667,1.754166667,1.495833333,31,12.3,4.625,6.995833333,11.57083333,18.33333333,43.91666667,13,12.3,38
1640,28-06-2022,Newport,66.625,2.7,191.9583333,179.35,2.4375,2.225,29.79166667,7.666666667,3.5625,8.770833333,12.4,14.9375,30.29166667,9.5,7.666666667,38
1641,29-06-2022,Newport,69.20833333,2.416666667,189.0833333,190.4583333,2.095833333,1.904166667,29.29166667,9.808333333,3.170833333,8.425,11.53333333,25.67916667,36.79166667,11.16666667,9.808333333,41
1642,30-06-2022,Newport,72.41666667,2.5625,147.5416667,152.4583333,1.879166667,1.479166667,29.91666667,14.25833333,2.570833333,9.304166667,11.92083333,19.925,35.83333333,15.125,14.25833333,36
1643,01-07-2022,Newport,72.375,2.333333333,151.2083333,138.7083333,2.208333333,1.820833333,29.5,5.1,2.35,4.5375,6.916666667,13.82916667,25.29166667,6.208333333,5.1,32
1644,02-07-2022,Newport,72.91666667,1.4125,181.625,182,2.283333333,2.154166667,29.08333333,11.41666667,4.995833333,5.508333333,10.475,17.37916667,28.54166667,11.16666667,11.41666667,39
1645,03-07-2022,Newport,72.16666667,3.020833333,193.8333333,166.9166667,2.05,1.508333333,30,13.79166667,1.483333333,6.266666667,7.745833333,24.05416667,35.875,13.79166667,13.79166667,40
1646,04-07-2022,Newport,69.33333333,1.95,171.1708333,183.75,2.816666667,1.379166667,29.79166667,21.375,3.7625,12.61666667,16.44583333,23.175,53.41666667,21.375,21.375,43
1647,05-07-2022,Newport,72.375,3.041666667,173.9583333,173.9166667,1.704166667,1.433333333,29.70833333,18.08333333,3.458333333,9.970833333,13.42916667,23.15416667,54.75,18.08333333,18.08333333,42
1648,06-07-2022,Newport,70.29166667,2.4,207,201.125,2.016666667,0.979166667,27.83333333,3.683333333,2.4625,6.308333333,8.775,9.675,25.75,6.208333333,3.683333333,39
1649,07-07-2022,Newport,75.5,2.775,164.75,173.2083333,3.458333333,1.870833333,26.625,6.616666667,1.508333333,4.45,5.970833333,21.49166667,13,5.958333333,6.616666667,35
1650,08-07-2022,Newport,81.75,1.35,160.2916667,166.5,3.854166667,3.85,27.29166667,5.166666667,1.195833333,4.191666667,5.366666667,31.33333333,15.41666667,7.333333333,5.166666667,35
1651,09-07-2022,Newport,78.375,1.816666667,159.25,157.5,3.6125,3.420833333,26.79166667,3.433333333,3.9375,6.570833333,10.50833333,20.6875,13.54166667,5.75,3.433333333,34
1652,10-07-2022,Newport,80,1.633333333,153.8333333,153.9166667,3.433333333,3.254166667,26.4,29.5,1.704166667,6.025,7.583333333,22.71666667,14.525,4.025,2.95,35
1653,11-07-2022,Newport,74.31666667,2.441666667,149.1916667,147.275,3.816666667,3.633333333,29.875,7.375,1.608333333,3.2375,4.808333333,25.07916667,20.875,7.375,7.375,33
1654,12-07-2022,Newport,69.25,1.679166667,194.1666667,196.2916667,3.279166667,3.15,30.25,10.95833333,1.7,4.05,5.729166667,19.3375,29.58333333,10.95833333,10.95833333,40
1655,13-07-2022,Newport,70.95833333,1.966666667,195.6666667,192.7916667,3.166666667,2.983333333,25.8125,10.85416667,1.483333333,4.370833333,5.4625,13.675,27.72916667,10.85416667,10.85416667,39
1656,14-07-2022,Newport,58.39583333,1.8375,168.6875,169.3541667,2.3125,2.3125,30.125,11.225,1.395833333,3.520833333,4.916666667,15.82083333,30.66666667,11.75,11.225,35
1657,15-07-2022,Newport,72.70833333,1.704166667,200.5416667,200.4583333,2.254166667,2.120833333,30,11.54166667,3.45,7.433333333,10.91666667,12.19166667,31.91666667,11.54166667,11.54166667,41
1658,16-07-2022,Newport,71.33333333,1.975,176.8333333,178.25,2.225,1.966666667,29,10.64166667,3.158333333,5.579166667,8.6625,12.7375,26.125,11.20833333,10.64166667,37
1659,17-07-2022,Newport,71.29166667,1.745833333,188.8333333,193.0833333,2.066666667,1.829166667,28.875,10.79166667,4.904166667,9.229166667,14.02083333,13.48333333,28.25,10.79166667,10.79166667,40
1660,18-07-2022,Newport,70.33333333,2.566666667,156.25,155.3333333,2.270833333,2,29.83333333,13.04166667,3.129166667,5.716666667,8.891666667,19.09583333,26.91666667,13.04166667,13.04166667,35
1661,19-07-2022,Newport,69.33333333,2.2375,200.2916667,203.7916667,2.025,1.9125,30.25,18.33333333,2.6625,6.9875,9.6,22.27083333,39,18.33333333,18.33333333,44
1662,20-07-2022,Newport,69.54166667,2.916666667,206,208.6666667,1.791666667,1.658333333,30.125,12,2.779166667,5.533333333,8.295833333,16.07916667,31.04166667,12,12,42
1663,21-07-2022,Newport,67.66666667,2.179166667,219.8333333,217.8333333,1.8,1.616666667,30.33333333,15.16666667,3.783333333,8.266666667,12.1375,18.15,32,15.16666667,15.16666667,45
1664,22-07-2022,Newport,67.08333333,2.533333333,191.125,186.25,1.833333333,1.708333333,30.75,16.33333333,2.929166667,5.929166667,8.7875,23.1875,32.91666667,16.33333333,16.33333333,41
1665,23-07-2022,Newport,66.29166667,2.729166667,211.4166667,219.0833333,1.883333333,1.633333333,30.75,21.125,1.304166667,4.258333333,5.545833333,28.54166667,39.54166667,21.125,21.125,46
1666,24-07-2022,Newport,63.45833333,2.2875,264.5416667,237.15,1.991666667,1.4125,30.66666667,22.83333333,1.295833333,6.420833333,7.708333333,27.55,46.20833333,22.83333333,22.83333333,51
1667,25-07-2022,Newport,63.375,1.941666667,211.4166667,220.0666667,1.608333333,1.475,30.66666667,13.125,2.466666667,5.933333333,8.383333333,17.45833333,29.16666667,13.125,13.125,43
1668,26-07-2022,Newport,66.79166667,2.958333333,194.1666667,192.5,1.9875,1.720833333,30.25,11.04166667,2.325,5.954166667,8.220833333,21.85416667,29.91666667,11.04166667,11.04166667,40
1669,27-07-2022,Newport,70,1.25,173.8333333,174.3333333,2.454166667,2.266666667,30.45833333,14.375,1.908333333,9.579166667,11.45833333,28.275,37.25,14.375,14.375,40
1670,28-07-2022,Newport,68.33333333,1.425,156,157.7083333,1.908333333,1.7625,28.95833333,22.00833333,1.429166667,10.7125,12.12083333,37.76666667,47.54166667,24.91666667,22.00833333,40
1671,29-07-2022,Newport,74.08333333,2.458333333,178.4583333,167.5416667,1.904166667,1.591666667,30.41666667,24.44166667,1.079166667,5.95,6.975,40.25,49.04166667,26.33333333,24.44166667,43
1672,30-07-2022,Newport,71,2.075,197.5416667,204.5833333,1.995833333,1.508333333,28.54166667,17.28333333,3.758333333,10.60416667,14.3875,21.35833333,43.125,24.41666667,17.28333333,44
1673,31-07-2022,Newport,79.04166667,2.079166667,159.5416667,162.7916667,1.541666667,1.245833333,29.125,11.65833333,3.741666667,7.0375,10.77916667,26.34583333,29.25,12.33333333,11.65833333,37
1674,01-08-2022,Newport,72.75,1.791666667,138.4583333,130.1666667,2.020833333,1.683333333,29.41666667,13.79166667,4.375,9.520833333,13.93333333,22.4125,27.83333333,13.79166667,13.79166667,34
1675,02-08-2022,Newport,72.75,3.133333333,163.5,158.4166667,1.6125,1.3875,30.04166667,12.375,1.729166667,5.720833333,7.404166667,30.97083333,26.54166667,12.375,12.375,37
1676,03-08-2022,Newport,70.41666667,2.508333333,189.4166667,174.5,1.954166667,1.529166667,29.875,10.66666667,2.070833333,4.725,6.8,21.875,24.83333333,10.66666667,10.66666667,38
1677,04-08-2022,Newport,71.16666667,1.9625,230.9166667,232.8333333,1.720833333,1.416666667,30.125,24.33333333,2.308333333,4.533333333,6.825,45.875,46.08333333,24.33333333,24.33333333,50
1678,05-08-2022,Newport,72.04166667,2.654166667,250.75,252.9583333,1.9125,1.479166667,30.25,20.04166667,1.945833333,5.275,7.220833333,30.45833333,37.79166667,20.04166667,20.04166667,51
1679,06-08-2022,Newport,71.83333333,2.691666667,231.1958333,246.0833333,2.133333333,1.558333333,30.33333333,11.25833333,1.333333333,5.066666667,6.375,27.45833333,29.08333333,11.45833333,11.25833333,46
1680,07-08-2022,Newport,70.75,2.629166667,309.125,283.125,2.391666667,1.45,29.66666667,14.33333333,1.345833333,9.208333333,10.55,30.15,36.54166667,14.33333333,14.33333333,56
1681,08-08-2022,Newport,71.83333333,2.741666667,224.4166667,222.1958333,1.875,1.566666667,29.70833333,19.66666667,1.8375,10.05416667,11.90833333,33.15,39.875,19.66666667,19.66666667,48
1682,09-08-2022,Newport,72.125,3.358333333,189.6666667,191.2083333,1.966666667,1.595833333,28.25,13.18333333,1.745833333,6.05,7.7625,25.85416667,19.54166667,14.95833333,13.18333333,40
1683,10-08-2022,Newport,77.70833333,2.220833333,179.375,180.375,2.541666667,2.3875,22.23333333,7.941666667,2.270833333,9.654166667,11.29583333,11.25,16.60833333,11.19166667,7.941666667,37
1684,11-08-2022,Newport,68.275,2.070833333,122.2333333,121.8583333,1.433333333,1.425,27.79166667,8.083333333,2.4625,7.316666667,9.725,20.05416667,23.79166667,8.083333333,8.083333333,29
1685,12-08-2022,Newport,76.75,1.191666667,135.25,145.7083333,1.854166667,1.625,29.04166667,26.34166667,0.9,6.991666667,7.870833333,39.41666667,45.45833333,27.33333333,26.34166667,39
1686,13-08-2022,Newport,74.16666667,1.054166667,105.3083333,131.375,1.808333333,1.179166667,28.33333333,19.55833333,1.2,6.395833333,7.620833333,34.375,39.45833333,20,19.55833333,33
1687,14-08-2022,Newport,77.625,0.941666667,136.625,130.5416667,1.666666667,1.295833333,28.25,10.84166667,1.65,7.7125,9.375,18.25416667,24.54166667,11.04166667,10.84166667,32
1688,15-08-2022,Newport,75.33333333,1.979166667,149.5833333,150.7916667,2.1375,1.954166667,28.33333333,7.066666667,3.65,6.916666667,10.575,18.2875,22.75,7.708333333,7.066666667,33
1689,16-08-2022,Newport,73.58333333,2.854166667,135.0416667,142.9166667,2.258333333,1.920833333,28.75,7.616666667,2.0875,6.120833333,8.2875,20.375,25.29166667,7.833333333,7.616666667,32
1690,17-08-2022,Newport,74.91666667,1.65,165.6666667,176.0791667,1.775,1.479166667,27.95833333,7.641666667,1.816666667,8.1375,9.9375,21,31.83333333,7.958333333,7.641666667,37
1691,18-08-2022,Newport,77.70833333,1.708333333,182.9583333,154,1.729166667,1.3125,28.83333333,12.625,5.45,7.65,13.08333333,19.8125,33.79166667,12.625,12.625,38
1692,19-08-2022,Newport,73.70833333,3.375,203.5833333,192.0416667,1.508333333,1.279166667,29.54166667,15.83333333,1.666666667,4.775,6.3875,22.9125,38.66666667,15.83333333,15.83333333,42
1693,20-08-2022,Newport,71.91666667,2.391666667,199.1666667,217,1.65,1.441666667,30.08333333,23.45833333,0.933333333,4.604166667,5.525,35.70833333,44.625,23.45833333,23.45833333,46
1694,21-08-2022,Newport,71.125,3.520833333,216.5416667,220.2083333,1.841666667,1.233333333,30.29166667,29.66666667,2.345833333,6.158333333,8.479166667,41,52.75,29.66666667,29.66666667,50
1695,22-08-2022,Newport,70.875,2.75,223.5416667,226.0416667,1.9875,1.654166667,30.04166667,29.04166667,1.379166667,7.145833333,8.529166667,42.29583333,50.45833333,29.25,29.04166667,51
1696,23-08-2022,Newport,73.54166667,2.375,191.25,195.7083333,2.1625,1.875,30.41666667,37.33333333,1.516666667,9.4875,10.99166667,39.90833333,58.08333333,37.33333333,37.33333333,49
1697,24-08-2022,Newport,72.08333333,3.045833333,189.0833333,184.1666667,1.683333333,1.4375,30.04166667,39,1.583333333,6.9375,8.504166667,43.91666667,66.83333333,39,39,49
1698,25-08-2022,Newport,73.25,2.533333333,246.6666667,237.5,2.0875,1.654166667,29.91666667,30.16666667,1.520833333,9.454166667,10.88333333,38.14166667,54.625,30.16666667,30.16666667,54
1699,26-08-2022,Newport,71.91666667,2.829166667,184.0416667,198.6666667,1.858333333,1.2875,29.45833333,31.91666667,1.541666667,6.575,8.129166667,48.45833333,55.79166667,31.91666667,31.91666667,48
1700,27-08-2022,Newport,71.70833333,2.770833333,209.3541667,221.1666667,2.579166667,1.875,28.54166667,34.5,1.041666667,9.008333333,10.02083333,57.125,74.91666667,34.5,34.5,53
1701,28-08-2022,Newport,66.20833333,3.6625,255.2083333,233.9166667,1.958333333,1.204166667,27.125,26.75,1.241666667,9.145833333,10.3,44.91666667,52.54166667,26.75,26.75,53
1702,29-08-2022,Newport,71.375,2.0625,182.125,175.3333333,1.691666667,1.341666667,28.33333333,38.70833333,1.170833333,10.10833333,11.2875,55.43333333,53.875,38.70833333,38.70833333,48
1703,30-08-2022,Newport,65.79166667,4.141666667,192.25,199.625,1.6875,1.354166667,29.125,37.70833333,1.483333333,8.004166667,9.445833333,55.33333333,63.08333333,37.70833333,37.70833333,50
1704,31-08-2022,Newport,66.29166667,1.5625,174.2083333,174.75,2.3125,2.125,27.125,22.44166667,3.091666667,6.933333333,10.02083333,16.54166667,36.08333333,24.20833333,22.44166667,40
1705,01-09-2022,Newport,78.75,2.095833333,168.4166667,165.625,2.275,2.145833333,27.25,8.491666667,2.633333333,8.1375,10.69583333,17.37916667,22.54166667,9.041666667,8.491666667,36
1706,02-09-2022,Newport,79.70833333,2.970833333,161.7833333,170.1666667,1.445833333,1.104166667,28.08333333,15.21666667,1.445833333,6.3375,7.7625,33.33333333,30.79166667,15.91666667,15.21666667,39
1707,03-09-2022,Newport,78.16666667,1.6375,226.5416667,232.9583333,2.254166667,1.675,27.54166667,8.283333333,2.2,9.379166667,11.70416667,31.45833333,25.91666667,11.83333333,8.283333333,46
1708,04-09-2022,Newport,79.58333333,2.2875,184.7916667,190.625,1.808333333,1.65,26.16666667,3.966666667,1.395833333,5.966666667,7.3875,22.5,13.875,4.541666667,3.966666667,37
1709,05-09-2022,Newport,81,1.675,167.5,164.4166667,2.833333333,2.741666667,24.625,37.75,5.575,8.704166667,14.2875,14.45833333,11.75,4.208333333,3.775,37
1710,06-09-2022,Newport,84.375,1.633333333,146.2916667,144.4583333,2.716666667,2.55,26.16666667,48.08333333,2.733333333,6.620833333,9.291666667,15.41666667,17.125,5.625,4.808333333,35
1711,07-09-2022,Newport,79.375,1.995833333,188.7083333,194.625,2.154166667,1.95,27.75,90.83333333,2.608333333,7.041666667,9.633333333,14.85416667,22.20833333,9.083333333,9.083333333,45
1712,08-09-2022,Newport,75.95833333,1.866666667,193.875,195.4166667,1.904166667,1.633333333,28.20833333,8.825,2.941666667,8.120833333,11.04166667,16.27916667,26.375,9.125,8.825,40
1713,09-09-2022,Newport,75.95833333,2.920833333,176.125,184.0416667,1.629166667,1.358333333,29.33333333,11.58333333,3.833333333,6.583333333,10.39583333,20.12916667,26.91666667,11.58333333,11.58333333,39
1714,10-09-2022,Newport,71.45833333,3.366666667,178.2125,203,1.591666667,1.295833333,29.04166667,20.45833333,3.65,8.829166667,12.4125,26.9625,43.79166667,20.45833333,20.45833333,43
1715,11-09-2022,Newport,72.83333333,3.4375,172.55,181.4166667,2.9,1.079166667,28.20833333,12.91666667,1.404166667,5.020833333,6.420833333,36.75,38,12.91666667,12.91666667,40
1716,12-09-2022,Newport,75.75,1.720833333,183.3458333,216.4791667,3.1375,1,26.91666667,8.591666667,3.745833333,7.7125,11.475,12.4375,27.91666667,10.75,8.591666667,40
1717,13-09-2022,Newport,78.83333333,2.520833333,150.6666667,169.3333333,3.970833333,2.866666667,26.83333333,8.175,2.716666667,5.683333333,8.4375,20.3,20.95833333,9.375,8.175,35
1718,14-09-2022,Newport,78.375,1.354166667,149.375,145.7083333,2.9875,2.933333333,28.54166667,14.5,2.695833333,5.6875,8.341666667,21.29166667,30.95833333,14.5,14.5,35
1719,15-09-2022,Newport,70.875,2.65,182.6666667,172.9166667,2.545833333,1.270833333,27.66666667,8.166666667,1.966666667,5.083333333,7.025,15.75,26.875,9.5,8.166666667,37
1720,16-09-2022,Newport,79.70833333,2.583333333,278.3333333,264.5833333,2.070833333,1.7625,27.95833333,13.875,2.004166667,4.641666667,6.645833333,38.16666667,28.95833333,13.875,13.875,52
1721,17-09-2022,Newport,71.5,2.5125,181.6083333,149.1625,2.8,0.954166667,27.5,27.45833333,1.720833333,9.145833333,10.8625,49.375,59.375,27.45833333,27.45833333,44
1722,18-09-2022,Newport,68.29166667,2.804166667,156.8291667,175.1625,2.479166667,1.108333333,27,30.79166667,1.558333333,10.975,12.58333333,42.3625,68,30.79166667,30.79166667,45
1723,19-09-2022,Newport,70.5,3.25,222.4208333,169.725,2.245833333,0.995833333,27.04166667,24.875,2.033333333,11.2375,13.2375,37.72083333,60.66666667,24.875,24.875,47
1724,20-09-2022,Newport,71.75,3.5875,255.7083333,260.2916667,2.075,1.441666667,27.625,20.79166667,3.516666667,11.63333333,15.15416667,41.84583333,59.25,27.58333333,20.79166667,55
1725,21-09-2022,Newport,73.375,4.366666667,232.4583333,217.0833333,1.708333333,1.191666667,27.625,19.70833333,2.4375,11.19166667,13.57916667,38.12083333,53.125,19.70833333,19.70833333,50
1726,22-09-2022,Newport,74.625,2.991666667,254.75,269.0416667,1.820833333,1.383333333,27.5,27.29166667,2.3625,9.225,11.58333333,39.00416667,60.75,27.29166667,27.29166667,56
1727,23-09-2022,Newport,73.70833333,3.583333333,250.2083333,211.2166667,1.979166667,1.345833333,27.58333333,30.79166667,2.0375,9.833333333,11.79166667,29.23333333,63.04166667,30.79166667,30.79166667,52
1728,24-09-2022,Newport,73.54166667,3.208333333,273.7916667,244.375,2.208333333,1.1875,28.08333333,17.58333333,3.645833333,9.3,12.91666667,14.9125,51.83333333,17.58333333,17.58333333,52
1729,25-09-2022,Newport,74.66666667,2.545833333,211.875,175.9333333,2.9875,1.079166667,24.79166667,11.05833333,1.391666667,2.295833333,3.55,11.7,34.79166667,5.666666667,11.05833333,39
1730,26-09-2022,Newport,61.35416667,1.3,216.2916667,218.0416667,8.516666667,5.25,25.29166667,60.25,1.266666667,4.541666667,5.795833333,40,18.91666667,10.125,6.025,46
1731,27-09-2022,Newport,6.720833333,2.066666667,165.4166667,166.2083333,5.704166667,5.6625,27.79166667,14.1,1.3125,6.370833333,7.6625,37.05,28.875,14.91666667,14.1,34
1732,28-09-2022,Newport,34.84166667,1.283333333,167.7916667,168.75,3.116666667,3.016666667,27.5,14.96666667,2.1125,10.30833333,12.4375,25.37916667,39.75,21.125,14.96666667,37
1733,29-09-2022,Newport,69,2.479166667,126.15,148.25,2.183333333,1.1875,26.79166667,17.89166667,2.379166667,9.983333333,12.2875,18.35416667,37.16666667,21.20833333,17.89166667,35
1734,30-09-2022,Newport,73.125,2.445833333,175.1666667,154.2375,1.6125,1.116666667,28.08333333,20.625,1.2375,5.516666667,6.783333333,28.3,40.625,20.625,20.625,39
1735,01-10-2022,Newport,64.33333333,2,156.9083333,182.2458333,2.220833333,1.329166667,27.625,22.95833333,1.725,7.35,9.045833333,29.10833333,51.75,22.95833333,22.95833333,41
1736,02-10-2022,Newport,69.125,2.845833333,223.6125,212.875,1.791666667,1.145833333,27.70833333,31.58333333,2.6,10.85833333,13.45833333,36.35,59.58333333,31.58333333,31.58333333,51
1737,03-10-2022,Newport,65.45833333,3.091666667,249.625,193.0833333,1.5125,1.0625,28.20833333,31.29166667,1.625,10.0625,11.70416667,44.625,69,31.29166667,31.29166667,52
1738,04-10-2022,Newport,70.5,3.6625,267.2083333,260.4166667,1.675,1.15,27.41666667,29.45,1.8125,10.175,11.89583333,37.69583333,62.79166667,31.83333333,29.45,57
1739,05-10-2022,Newport,82.66666667,3.658333333,205.5833333,211.4166667,1.491666667,1.145833333,27.20833333,17.49166667,6.55,10.2,16.82083333,12.5875,38.20833333,18.83333333,17.49166667,45
1740,06-10-2022,Newport,78.5,1.883333333,117.3333333,113.125,1.35,1.220833333,25.54166667,51.25,5.841666667,8.15,13.9625,8.983333333,24.08333333,7.458333333,5.125,31
1741,07-10-2022,Newport,88.79166667,3.025,125.4583333,124.1666667,1.404166667,0.9875,23.91666667,8.808333333,1.5,7.041666667,8.55,27.6625,30.125,11.04166667,8.808333333,32
1742,08-10-2022,Newport,87.875,2.220833333,89,109.625,3.245833333,0.795833333,24.04166667,10.91666667,1.195833333,6.366666667,7.529166667,32.45833333,25.875,10.91666667,10.91666667,29
1743,09-10-2022,Newport,83.58333333,2.0875,134.7083333,128.675,2.941666667,0.791666667,26,12.91666667,1.220833333,7.1875,8.425,28.80416667,34.45833333,12.91666667,12.91666667,34
1744,10-10-2022,Newport,82.25,2.3125,168.45,153.5833333,3.095833333,1.0875,26.04166667,18.75,1.375,9.104166667,10.42916667,29.25,44.70833333,18.75,18.75,40
1745,11-10-2022,Newport,80.33333333,2.275,197.8375,158.0333333,2.345833333,0.8625,25.54166667,19.45833333,0.608333333,8.829166667,9.358333333,33.29166667,54.5,19.45833333,19.45833333,43
1746,12-10-2022,Newport,78.875,2.7875,165.4291667,197.1666667,2.466666667,0.9875,25.91666667,30.375,2.125,10.3,12.35416667,31.025,68.16666667,30.375,30.375,46
