,Date,Station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,Average
1608,27-05-2022,Annan,220.25,2.645833333,31.04166667,1.679166667,0.120833333,0.0575,0.779166667,12.00416667,2.579166667,16.2375,26.16666667,0,71.79166667,1.420833333,1.7125,26
1609,28-05-2022,Annan,243.375,2.816666667,31,1.645833333,0.155,0.094583333,0.795833333,12.43333333,2.970833333,17.92083333,27.29166667,0,71.375,1.216666667,1.7375,28
1610,29-05-2022,Annan,229.8333333,3.070833333,30.45833333,1.633333333,0.151666667,0.067083333,0.541666667,13.16666667,3.433333333,20.35,29.79166667,0,74.91666667,2.408333333,1.704166667,28
1611,30-05-2022,Annan,219,3.004166667,30.58333333,1.670833333,0.185833333,0.11,1.566666667,15.4625,7.008333333,18.84166667,27.91666667,0.483333333,75.45833333,1.270833333,1.779166667,27
1612,31-05-2022,Annan,202.9166667,2.8375,31.04166667,1.6375,0.156666667,0.064166667,1.233333333,13.825,5.045833333,21.69583333,28.29166667,0,73.58333333,1.0875,1.704166667,26
1613,01-06-2022,Annan,234.625,2.925,29.45833333,1.695833333,0.202916667,0.062916667,1.683333333,16.0875,7.7375,19.8,30,0.508333333,76.91666667,1.466666667,1.745833333,29
1614,02-06-2022,Annan,165.5416667,2.645833333,28.79166667,1.695833333,0.261666667,0.142083333,3.033333333,19.35833333,12.4375,15.83333333,25.16666667,0.05,77.54166667,3.041666667,1.829166667,24
1615,03-06-2022,Annan,179.0833333,2.270833333,29.41666667,1.7,0.186666667,0.160416667,1.954166667,17.425,9.558333333,22.09583333,27.5,0.508333333,74.375,1.520833333,1.870833333,25
1616,04-06-2022,Annan,178.5416667,2.4125,29.125,1.7125,0.32125,0.227083333,3.195833333,10.7875,13.93333333,25.6,30.20833333,0,75.75,2.229166667,1.941666667,26
1617,05-06-2022,Annan,170.5,2.554166667,28.375,1.725,0.260416667,0.107916667,1.808333333,17.17083333,8.875,29.5,24,0.091666667,78.75,1.420833333,1.820833333,25
1618,06-06-2022,Annan,154.25,2.816666667,26.16666667,1.704166667,0.2575,0.152916667,2.833333333,19.35416667,12.175,21.125,19.29166667,1.383333333,86.95833333,1.6875,1.858333333,24
1619,07-06-2022,Annan,145.25,3.325,25.75,1.7,0.25,0.083333333,2.220833333,17.84583333,10.075,22.17083333,16.58333333,8.033333333,88.41666667,1.116666667,1.795833333,23
1620,08-06-2022,Annan,153.4166667,3.433333333,26.66666667,1.6875,0.22375,0.061666667,2.120833333,16.79166667,8.875,17.78333333,24.08333333,1.508333333,85.58333333,2.35,1.741666667,24
1621,09-06-2022,Annan,155.25,3.329166667,25.875,1.7625,0.420416667,0.550833333,9.369166667,12.60666667,21.66916667,11.3,30.29166667,3.775,87.95833333,3.475,2.304166667,25
1622,10-06-2022,Annan,134.9166667,2.991666667,28.5,1.675,0.333333333,0.370833333,2.7125,11.025,13.12083333,14.325,34.20833333,0.225,80.5,2.370833333,2.0375,22
1623,11-06-2022,Annan,165.375,2.9875,29.5,1.675,0.326666667,0.452083333,2.679166667,12.3,14.80416667,13.25,37.83333333,0.641666667,79.04166667,2.741666667,2.116666667,25
1624,12-06-2022,Annan,166.2916667,2.8625,29.75,1.6625,0.295833333,0.3175,2.270833333,10.87916667,12.63333333,14.14583333,31.875,1.891666667,78.20833333,2.633333333,1.975,24
1625,13-06-2022,Annan,198.75,2.716666667,30.25,2.9875,0.2675,0.309583333,3.408333333,8.741666667,11.90416667,14.07083333,30.66666667,0,75.33333333,2.729166667,1.9375,26
1626,14-06-2022,Annan,185.7083333,3.008333333,30.70833333,1.65,0.175416667,0.165,2.083333333,8.645833333,8.7625,13.4625,24.70833333,0,73.75,2.533333333,1.8,24
1627,15-06-2022,Annan,215.7083333,3.125,28.25,0.875,0.238333333,0.189583333,1.4625,11.74166667,11.29583333,17.15416667,9.5,0.691666667,77.58333333,2.520833333,0.841666667,26
1628,16-06-2022,Annan,124.8041667,1.904166667,29.45833333,3.445833333,0.2725,0.215,2.05,11.19166667,12.1375,27.89166667,18.45833333,0,72.70833333,1.133333333,0.8125,21
1629,17-06-2022,Annan,135.375,2.1875,31.45833333,1.4625,0.238333333,0.17375,2.833333333,8.579166667,11.34166667,20.5875,30.95833333,0,70.33333333,1.754166667,135.2291667,31
1630,18-06-2022,Annan,210.3333333,2.695833333,1.629166667,0.172083333,0.087916667,2.825,5.675,18.525,22.12083333,26.66666667,10.08333333,70.125,2.1,1.704166667,230.0833333,41
1631,19-06-2022,Annan,229.3333333,2.966666667,1.6875,0.220833333,0.234166667,3.558333333,8.966666667,12.45416667,12.88333333,26.20833333,6.583333333,72.75,2.408333333,1.933333333,182.7083333,38
1632,20-06-2022,Annan,180.3333333,2.658333333,1.708333333,0.268333333,0.253333333,3.029166667,10.24583333,13.3125,14.99166667,30.58333333,8.125,70.66666667,2.704166667,1.958333333,157.2916667,34
1633,21-06-2022,Annan,154.9166667,2.741666667,1.654166667,0.166666667,0.10875,2,6.770833333,18.76666667,15.54166667,23.83333333,6.5,72.95833333,2.991666667,1.7625,194.5833333,34
1634,22-06-2022,Annan,198.5416667,3.016666667,1.6875,0.190833333,0.082916667,1.833333333,7.4,19.17083333,18.73333333,26.75,9.791666667,73.54166667,2.733333333,1.775,173.5416667,36
1635,23-06-2022,Annan,164.3375,2.366666667,1.691666667,0.1925,0.075833333,2.304166667,7.395833333,19.68333333,21.02916667,26.66666667,13.125,71.41666667,2.604166667,1.783333333,185.5416667,35
1636,24-06-2022,Annan,184.4166667,1.8625,1.683333333,0.275416667,0.292083333,5.0875,11.78333333,16.83333333,10.2625,41.91666667,11.16666667,67.45833333,3.258333333,1.983333333,157.25,35
1637,25-06-2022,Annan,158.0416667,3.1875,1.6875,0.245833333,0.18,5.9,8.391666667,14.35,11.775,31.75,5.833333333,69.375,4.379166667,1.879166667,160.9166667,32
1638,26-06-2022,Annan,151.9666667,2.841666667,1.679166667,0.170416667,0.080833333,1.958333333,7.116666667,19.02916667,20.30833333,23.70833333,5.583333333,71.875,2.795833333,1.754166667,177.5833333,33
1639,27-06-2022,Annan,170.625,2.5625,1.695833333,0.19125,0.077916667,2.2375,8.408333333,10.69166667,27.3375,28.125,10.66666667,71.54166667,1.179166667,1.7625,144.0833333,33
1640,28-06-2022,Annan,142.2916667,2.283333333,1.670833333,0.213333333,0.155416667,2.445833333,8.366666667,10.825,19.475,25.75,8.75,69.75,3.2,1.825,159.375,31
1641,29-06-2022,Annan,157.7916667,2.7375,1.645833333,0.154583333,0.077916667,2.445833333,4.858333333,7.304166667,15.70833333,22,5,73.41666667,2.570833333,1.7125,174.75,32
1642,30-06-2022,Annan,179.625,3.15,1.666666667,0.20875,0.095416667,2.970833333,7.895833333,10.90416667,19.075,29.45833333,7.375,70.875,2.495833333,1.7625,145.9583333,33
1643,01-07-2022,Annan,158.625,2.3625,1.741666667,0.2275,0.09375,2.625,10.475,13.04583333,26.34166667,35.75,13.125,69.33333333,2.679166667,1.845833333,153.1666667,33
1644,02-07-2022,Annan,127.4583333,1.3125,1.741666667,0.236666667,0.1525,2.675,10.69166667,13.34166667,30.2,42.70833333,19.83333333,71.75,3.416666667,1.891666667,202.8041667,36
1645,03-07-2022,Annan,193.3333333,1.904166667,1.708333333,0.2025,0.105416667,2.283333333,7.95,10.17083333,32.09583333,45.29166667,17.25,71.33333333,2.458333333,1.820833333,216.7083333,41
1646,04-07-2022,Annan,229.875,1.904166667,1.6375,0.12375,0.0375,2.1125,5.145833333,17.20416667,16.1125,27.54166667,4.416666667,86.41666667,1.529166667,1.695833333,224.4,42
1647,05-07-2022,Annan,235.5416667,5.766666667,1.654166667,0.217083333,0.1575,2.220833333,6.870833333,19.07083333,28.54166667,23.75,7.416666667,85.70833333,1.8125,1.820833333,175.9583333,40
1648,06-07-2022,Annan,178.25,4.320833333,1.7,0.214166667,0.096666667,1.416666667,7.191666667,18.60416667,32.29166667,25.33333333,9.916666667,87.04166667,1.5625,1.775,146.6666667,35
1649,07-07-2022,Annan,147.625,3.75,1.7,0.29,0.351666667,5.0125,12.00416667,17.07083333,18.275,22.125,5.083333333,89.79166667,2.170833333,2.041666667,129.625,31
1650,08-07-2022,Annan,133.5416667,3.091666667,1.6375,0.242916667,0.393333333,3.9,9.304166667,13.21666667,23.08333333,27.41666667,8.083333333,85.79166667,2.6625,2.033333333,153.25,32
1651,09-07-2022,Annan,153.2916667,3.783333333,1.633333333,0.255416667,0.247083333,3.254166667,8.416666667,11.6875,24.32916667,25.83333333,9,73.91666667,2.666666667,1.8875,173.875,33
1652,10-07-2022,Annan,171.0833333,3.204166667,1.645833333,0.265,0.2125,3.125,7.754166667,10.85,18.34583333,37.29166667,16.66666667,73.41666667,2.85,1.845833333,184.5416667,36
1653,11-07-2022,Annan,180.4583333,2.908333333,1.670833333,0.164583333,0.13375,3.525,4.954166667,8.395833333,18.3625,34.41666667,9.333333333,74.375,1.3,1.8,200.8333333,37
1654,12-07-2022,Annan,203.9166667,2.495833333,1.641666667,0.150416667,0.132916667,2.1,4.7875,16.85833333,19.1125,36.54166667,11,73.83333333,3.025,1.770833333,225.1666667,41
1655,13-07-2022,Annan,226.875,2.433333333,1.6375,0.157083333,0.045416667,2.1875,4.341666667,16.52083333,18.85833333,29.83333333,10.875,74.95833333,1.616666667,1.679166667,212.375,41
1656,14-07-2022,Annan,197.25,2.25,1.670833333,0.232083333,0.193333333,3.591666667,7.8875,11.5875,14.69166667,27.91666667,9.541666667,73.70833333,2.216666667,1.866666667,157.375,35
1657,15-07-2022,Annan,162.8333333,2.579166667,1.6625,0.26875,0.247083333,3.166666667,9.258333333,12.4,18.1375,32.16666667,10.66666667,71.33333333,3.704166667,1.916666667,164.5,33
1658,16-07-2022,Annan,172.625,2.525,1.65,0.18,0.129583333,3.041666667,5.558333333,18.57916667,24.83333333,26.04166667,11.16666667,70.875,1.908333333,1.766666667,202.4583333,37
1659,17-07-2022,Annan,204.5416667,2.566666667,1.6625,0.229583333,0.202266667,3.6625,9.6,13.29166667,23.4125,30.91666667,16.625,69.16666667,4.470833333,1.879166667,209.875,40
1660,18-07-2022,Annan,220.25,2.154166667,1.620833333,0.202266667,0.219166667,2.375,7.675,10.04583333,18.34166667,30.66666667,14.625,67.66666667,4.179166667,1.829166667,208,40
1661,19-07-2022,Annan,200.7083333,2.3125,1.666666667,0.180416667,0.1625,1.558333333,6.204166667,7.641666667,23.075,24.20833333,10.16666667,66.16666667,1.683333333,1.829166667,202.875,37
1662,20-07-2022,Annan,205.5833333,2.258333333,1.691666667,0.175,0.057083333,1.941666667,6.583333333,18.525,26.55833333,29.58333333,14.83333333,70.08333333,2.679166667,1.741666667,192.625,39
1663,21-07-2022,Annan,194,2.220833333,1.679166667,0.164166667,0.073333333,1.470833333,5.575,17.075,28,29.125,14.125,65.375,1.870833333,1.754166667,236.625,40
1664,22-07-2022,Annan,235,2.0125,1.691666667,0.175833333,0.103333333,2.0875,7.179166667,9.270833333,25.9625,32.70833333,19.16666667,66,3.108333333,1.795833333,231,43
1665,23-07-2022,Annan,249.2916667,2.0125,1.658333333,0.1625,0.125416667,1.366666667,6.029166667,17.40416667,22.175,26.66666667,11.33333333,68.625,2.154166667,1.783333333,213.4166667,42
1666,24-07-2022,Annan,211.8333333,2.295833333,1.666666667,0.144166667,0.1,2.229166667,5.745833333,17.94166667,23.1625,27.16666667,8.125,71.54166667,2.2125,1.754166667,192.2916667,38
1667,25-07-2022,Annan,196.125,2.775,1.666666667,0.239583333,0.219583333,1.995833333,10.275,12.2875,31.75,31.91666667,15.125,71.125,2.979166667,1.883333333,152,36
1668,26-07-2022,Annan,149.3333333,2.525,1.695833333,0.221666667,0.123333333,1.395833333,7.2625,18.64583333,42.66666667,35.375,19.16666667,72.375,1.675,1.825,199.4583333,37
1669,27-07-2022,Annan,191.4166667,2.6,1.725,0.314166667,0.15625,2.041666667,9.529166667,11.55416667,36.09583333,38.83333333,21.83333333,76.91666667,1.891666667,1.879166667,206.0833333,41
1670,28-07-2022,Annan,206.0833333,1.8375,1.7125,0.35,0.346666667,5.0375,12.3625,17.52916667,15.06666667,34.875,16.625,80.58333333,3.070833333,2.075,121.75,35
1671,29-07-2022,Annan,133.9583333,2.925,1.608333333,0.25375,0.260833333,3.795833333,8.891666667,12.7375,21.52083333,31.33333333,10.29166667,67.66666667,3.970833333,1.875,159.1666667,31
1672,30-07-2022,Annan,159,3.416666667,1.65,0.2025,0.151666667,2.85,7.2375,10.13333333,25.14583333,33.33333333,10.16666667,73.20833333,2.920833333,1.795833333,184.4583333,35
1673,31-07-2022,Annan,178.4166667,2.416666667,1.6875,0.159583333,0.062083333,1.883333333,6.8,8.679166667,26.925,28.20833333,12.91666667,71.45833333,2.666666667,1.7375,218.2791667,38
1674,01-08-2022,Annan,230.4583333,2.020833333,1.65,0.119166667,0.04875,2.054166667,3.9125,16.00416667,20.13333333,22.20833333,5.833333333,70.83333333,1.595833333,1.7,302.3333333,46
1675,02-08-2022,Annan,291.375,2.2625,1.691666667,0.2075,0.0725,1.683333333,6.1,17.7375,40.625,40.33333333,22.45833333,75.375,2.4375,1.766666667,255.2083333,51
1676,03-08-2022,Annan,257.0833333,1.8875,1.7125,0.26125,0.101666667,1.825,8.1375,9.941666667,33,37.29166667,23.29166667,75.25,2.954166667,1.816666667,203.375,44
1677,04-08-2022,Annan,207.9166667,2.279166667,1.670833333,0.167083333,0.058333333,1.5875,5.625,17.25,30.875,27.54166667,10.5,76.66666667,1.779166667,1.7375,239.575,42
1678,05-08-2022,Annan,240.75,1.945833333,1.729166667,0.227916667,0.150416667,2.95,8.8375,11.76666667,28.34583333,29.95833333,57.08333333,76.5,2.666666667,1.879166667,183.5416667,44
1679,06-08-2022,Annan,173.9208333,1.8625,1.758333333,0.343333333,0.25375,2.854166667,12.65833333,15.50833333,29.9625,39.625,20.70833333,75.54166667,3.520833333,2.020833333,163.3333333,37
1680,07-08-2022,Annan,166.0833333,1.958333333,1.6375,0.26625,0.23125,3.420833333,9.370833333,12.87083333,33.79166667,27.29166667,14.08333333,78.83333333,2.516666667,1.866666667,182.2916667,36
1681,08-08-2022,Annan,189.0416667,2.8125,1.708333333,0.412916667,0.47125,5.316666667,17.67916667,23.00416667,20.69583333,27.83333333,9.708333333,85.70833333,3.945833333,2.170833333,191.2083333,39
1682,09-08-2022,Annan,180.7916667,1.741666667,1.745833333,0.389583333,0.27125,4.158333333,14.05416667,18.175,16.44583333,27.125,8,87.70833333,2.929166667,2.0125,128.9166667,33
1683,10-08-2022,Annan,127.2916667,2.5375,1.854166667,0.330833333,0.122916667,1.783333333,10.1625,11.86666667,27.65416667,33.45833333,13.83333333,79.95833333,2.891666667,1.975,153.9166667,32
1684,11-08-2022,Annan,163.7916667,1.670833333,1.758333333,0.33125,0.269583333,3.695833333,13.04166667,16.7,22.40833333,32.20833333,10.54166667,73.16666667,3.629166667,2.016666667,158.75,34
1685,12-08-2022,Annan,157.3333333,2.4375,1.675,0.290833333,0.412083333,5.025,11.15,16.0875,16.97083333,28.29166667,11.04166667,80.70833333,3.229166667,2.091666667,142.5416667,32
1686,13-08-2022,Annan,146.5,3.733333333,1.654166667,0.283333333,0.347083333,4.2375,9.891666667,14.1625,17.49166667,31.125,10.16666667,82.375,2.933333333,2,139.5416667,32
1687,14-08-2022,Annan,138.9166667,3.675,1.6875,0.390833333,0.480833333,6.233333333,14.2375,20.4875,17.225,44.95833333,15.04166667,80.33333333,4.283333333,2.170833333,139.625,33
1688,15-08-2022,Annan,140.4583333,2.745833333,1.65,0.264166667,0.260416667,3.108333333,9.320833333,12.41666667,22.4,33.45833333,10.41666667,79.95833333,1.8125,1.908333333,163.9583333,33
1689,16-08-2022,Annan,164.625,2.725,1.708333333,0.232083333,0.137083333,2.0125,7.204166667,9.270833333,21.78333333,36.41666667,11,73.70833333,1.804166667,1.8375,191.0833333,36
1690,17-08-2022,Annan,181.4583333,1.870833333,1.691666667,0.1925,0.069166667,1.904166667,5.845833333,7.720833333,26.35833333,38,13.58333333,72.79166667,2.1,1.758333333,197.8333333,37
1691,18-08-2022,Annan,197.7083333,1.908333333,1.741666667,0.232916667,0.105416667,2.041666667,6.7875,18.8125,29.29583333,40.83333333,21.41666667,73.70833333,1.520833333,1.854166667,192.7916667,40
1692,19-08-2022,Annan,221.5833333,1.816666667,1.7125,0.2625,0.18875,1.945833333,9.766666667,11.725,37.08333333,48.375,24.70833333,72.58333333,3.745833333,1.904166667,215.4583333,44
1693,20-08-2022,Annan,208.2916667,2.033333333,2.958333333,0.257083333,0.149583333,1.716666667,7.779166667,9.475,39.77083333,59.91666667,33.08333333,76.16666667,5.5375,1.795833333,196.125,44
1694,21-08-2022,Annan,192.0416667,2.495833333,1.733333333,0.302083333,0.13625,0.791666667,7.429166667,8.191666667,45.47916667,53.79166667,38.83333333,74.95833333,3.066666667,1.870833333,218.875,44
1695,22-08-2022,Annan,221.5,2.3375,1.7,0.205416667,0.027916667,0.8,5.075,5.879166667,51.54166667,49.58333333,30.875,75.45833333,2.708333333,1.716666667,303.5416667,51
1696,23-08-2022,Annan,307.7916667,2.420833333,1.741666667,0.29625,0.125833333,1.458333333,9.629166667,11.10416667,42.69166667,51,32.16666667,74.25,1.375,1.870833333,193.6666667,49
1697,24-08-2022,Annan,183.3333333,2.0875,1.766666667,0.30375,0.077083333,0.85,7.479166667,8.358333333,50.08333333,55.91666667,31.29166667,74.5,3.104166667,1.8375,191,41
1698,25-08-2022,Annan,188.2916667,2.05,1.841666667,0.487916667,0.28625,1.558333333,15.30416667,16.85833333,39.75,47.41666667,28.33333333,80.45833333,2.9125,2.116666667,131.875,38
1699,26-08-2022,Annan,120.7083333,1.875,1.408333333,0.402083333,0.188333333,0.745833333,11.14583333,11.875,61.16666667,61,30.70833333,70.66666667,3.320833333,1.5125,216.9041667,40
1700,27-08-2022,Annan,214.875,1.691666667,0.791666667,0.322083333,0.100833333,0.904166667,7.833333333,18.7,57.16666667,46.54166667,28.375,68.66666667,2.166666667,0.85,217.25,45
1701,28-08-2022,Annan,215.625,2.025,1.795833333,0.39125,0.2175,1.370833333,10.2125,11.57083333,47.79166667,56.33333333,32.875,69.20833333,2.395833333,2.004166667,183.3333333,43
1702,29-08-2022,Annan,176.5,2.375,1.695833333,0.305833333,0.410833333,3.895833333,13.8,17.70833333,12.075,22.70833333,5.958333333,88.16666667,2.9,2.104166667,124.7083333,32
1703,30-08-2022,Annan,121.4583333,3.045833333,1.695833333,0.355833333,0.30375,3.466666667,13.74583333,17.24583333,17.00833333,30.54166667,7.083333333,84.54166667,2.45,2.0125,144.0833333,30
1704,31-08-2022,Annan,139.8333333,1.991666667,1.7625,0.271666667,0.075,1.566666667,7.558333333,9.066666667,27.15833333,23.16666667,8.625,83.70833333,1.9125,1.829166667,198.0416667,34
1705,01-09-2022,Annan,195.25,1.754166667,1.766666667,0.40375,0.217083333,2.395833333,12.1,14.4625,26.95416667,31.875,11.29166667,80.95833333,2.758333333,1.9875,161.5,37
1706,02-09-2022,Annan,158.1666667,2.354166667,1.65,0.272916667,0.251666667,3.058333333,11.66666667,14.79583333,18.08333333,16.5,3.583333333,89.5,3.258333333,1.908333333,165,33
1707,03-09-2022,Annan,161.2916667,3.083333333,1.608333333,0.262916667,0.35625,4.016666667,11.425,15.42916667,14.67083333,19.70833333,5.333333333,90.16666667,2.1875,1.975,126.375,31
1708,04-09-2022,Annan,126.1666667,3.291666667,1.654166667,0.446666667,0.587083333,7.058333333,16.77083333,23.76666667,10.25,30.79166667,10.45833333,82.54166667,3.5625,2.2625,144.125,31
1709,05-09-2022,Annan,144.125,2.529166667,1.6375,0.28375,0.213333333,3.854166667,9.420833333,13.14583333,15.175,27,9.125,76.83333333,3.158333333,1.841666667,180.2916667,33
1710,06-09-2022,Annan,185.125,2.604166667,1.625,0.2425,0.139583333,2.670833333,7.008333333,9.758333333,17.55833333,23.33333333,5.875,76.79166667,2.25,1.7625,175.9583333,35
1711,07-09-2022,Annan,169.8875,2.395833333,1.666666667,0.229583333,0.118333333,2.9875,7.225,10.25,18.725,25.5,9.291666667,72.58333333,2.508333333,1.795833333,180.9166667,34
1712,08-09-2022,Annan,188.5,1.858333333,1.7875,0.250833333,0.099583333,3.529166667,8.454166667,12.05416667,28.54166667,38.83333333,18.20833333,75,2.729166667,1.908333333,208.2708333,40
1713,09-09-2022,Annan,204.8041667,1.5,1.745833333,0.254166667,0.081666667,1.870833333,9.533333333,11.4,34.5,41.125,15.54166667,78.29166667,2.104166667,1.8125,261.6375,45
1714,10-09-2022,Annan,230.9166667,1.583333333,1.7625,0.257083333,0.110833333,3.466666667,8.633333333,12.15416667,13.72916667,33.375,12.75,87.5,2.45,1.858333333,171.9875,39
1715,11-09-2022,Annan,138.2083333,5.595833333,1.616666667,0.343333333,0.2375,2.825,8.666666667,11.4875,20.85,27.45833333,6.958333333,81.45833333,2.770833333,1.8625,248,38
1716,12-09-2022,Annan,253.625,3.666666667,1.716666667,0.203333333,0.079583333,3.070833333,5.479166667,8.55,22.4875,28.20833333,11.375,73.875,2.420833333,1.795833333,314.7916667,49
1717,13-09-2022,Annan,315.2083333,3.008333333,1.629166667,0.146666667,0.0125,1.204166667,3.716666667,14.92916667,32.125,30.41666667,17.75,79.91666667,2.404166667,1.641666667,309.625,55
1718,14-09-2022,Annan,310.125,3.0125,1.729166667,0.229583333,0.043333333,1.654166667,6.045833333,7.775,38.95833333,30.33333333,17.25,73.79166667,2.629166667,1.766666667,316.1666667,55
1719,15-09-2022,Annan,317.0416667,2.608333333,1.8875,0.392083333,0.15375,2.5875,11.80416667,14.37916667,39.75,55.16666667,27.375,71.83333333,3.420833333,2.045833333,311.5416667,58
1720,16-09-2022,Annan,311.375,1.991666667,1.845833333,0.381666667,0.142083333,1.825,11.47083333,13.375,46.05,77.875,34.79166667,72.5,3.975,1.983333333,317.625,60
1721,17-09-2022,Annan,302.5833333,1.595833333,1.879166667,0.39625,0.159166667,2.4125,14.10416667,16.45416667,47.87083333,71.66666667,37.625,72.08333333,3.591666667,2.045833333,228.3333333,54
1722,18-09-2022,Annan,258.9166667,1.525,1.804166667,0.375,0.220833333,1.475,13.2875,14.81666667,47.82083333,58.33333333,24.95833333,72.58333333,4.15,2.029166667,209.875,48
1723,19-09-2022,Annan,226.0833333,1.545833333,1.808333333,0.355833333,0.157083333,1.620833333,11.37083333,12.95416667,52.17916667,59.08333333,29.75,74.79166667,3.391666667,1.945833333,199.5833333,46
1724,20-09-2022,Annan,212.125,1.725,1.795833333,0.322083333,0.1275,1.075,9.629166667,10.64166667,59.95833333,57.875,32.79166667,75.33333333,2.2625,1.920833333,235.75,47
1725,21-09-2022,Annan,222.3333333,1.775,1.783333333,0.28875,0.065416667,1.833333333,9.204166667,11.14166667,41.54166667,60.25,33.5,74.875,3.6125,1.845833333,244.2208333,48
1726,22-09-2022,Annan,260.75,1.375,1.725,0.245833333,0.08125,2.2125,8.808333333,10.975,25.09583333,67.125,39.04166667,76.66666667,3.566666667,1.820833333,243.0416667,50
1727,23-09-2022,Annan,249.2083333,1.566666667,1.604166667,0.080416667,0.01125,0.779166667,2.454166667,13.2375,15.10833333,693.0416667,6.916666667,88.625,1.366666667,1.604166667,285.3333333,91
1728,24-09-2022,Annan,282.0416667,9.183333333,1.704166667,0.247916667,0.10375,1.270833333,5.8375,17.10833333,43.83333333,2632.375,15.125,91.70833333,1.633333333,1.795833333,171.3333333,219
1729,25-09-2022,Annan,169.7916667,5.783333333,1.720833333,0.422916667,0.353333333,3.608333333,14.65,18.27916667,30.60416667,19.20833333,7.658333333,2.958333333,2.075,168.9583333,167.75,41
1730,26-09-2022,Annan,3.629166667,27.375,0.417916667,0.24375,3.808333333,16.3125,20.175,24.4125,28.475,23.08333333,1.35,2.75,2.079166667,155,172.3083333,33
1731,27-09-2022,Annan,1.9,27.08333333,0.460833333,0.245833333,3.920833333,16.4375,20.275,16.58333333,47.29166667,22.375,0.6,2.941666667,2.05,150.1666667,111.9416667,29
1732,28-09-2022,Annan,1.625,28.66666667,0.235,0.062083333,2.025,7.2125,9.241666667,31.6375,41.04166667,23.16666667,0,2.008333333,1.791666667,236.3583333,206.0875,40
1733,29-09-2022,Annan,2.429166667,28.66666667,0.212083333,0.070833333,1.116666667,6.9125,8.079166667,31.1125,49.54166667,28.875,0,3.304166667,1.829166667,273.375,248.875,46
1734,30-09-2022,Annan,2.141666667,28.95833333,0.381666667,0.160833333,2.183333333,12.7,14.83333333,44.24583333,62.25,36.83333333,0,4.008333333,1.970833333,248.125,232.8916667,47
1735,01-10-2022,Annan,2.029166667,29.66666667,0.4125,0.225416667,1.470833333,11.47916667,13.05416667,52.16666667,64,37.66666667,0,4.1375,2.1125,242.75,245.1041667,48
1736,02-10-2022,Annan,2.016666667,28.41666667,0.454583333,0.23625,1.341666667,12.975,14.41666667,43.29166667,57,34,0.125,3.654166667,1.9625,196.8333333,224.375,42
1737,03-10-2022,Annan,2.083333333,28.5,0.413333333,0.35875,4.2875,14.6125,18.8,19.77916667,48,25.875,0.016666667,2.7375,2.066666667,130.9166667,131.125,29
1738,04-10-2022,Annan,2.7,25.91666667,0.165416667,0.22875,3.183333333,8.908333333,12.08333333,11.50833333,19.79166667,12.54166667,1.033333333,2.3375,1.9,108.2916667,106.9166667,22
1739,05-10-2022,Annan,3.254166667,24.875,0.317916667,0.083333333,2.3,11.40416667,13.69166667,15.96666667,31.875,23.41666667,1.2,2.079166667,1.883333333,77.45833333,89.70833333,20
1740,06-10-2022,Annan,2.3125,25,0.334583333,0.075833333,1.966666667,12.29583333,14.1,21.99583333,30.45833333,10.875,0.425,2.645833333,1.866666667,96,135.875,24
1741,07-10-2022,Annan,1.983333333,26.875,0.279583333,0.079166667,1.5875,9.820833333,11.39583333,28.68333333,38.08333333,15.95833333,0,2.791666667,1.845833333,212.5416667,226.875,39
1742,08-10-2022,Annan,2.279166667,27.75,0.302916667,0.109583333,1.175,12.03333333,13.3875,28.35833333,56.375,23.45833333,0,2.704166667,1.895833333,254.9583333,230.5416667,44
1743,09-10-2022,Annan,2.204166667,27,0.300833333,0.127916667,2.708333333,14.76666667,17.3875,31.0625,57.79166667,20.83333333,0,3.0875,1.9125,269.2083333,259.25,48
1744,10-10-2022,Annan,2.158333333,27.08333333,0.37625,0.1475,6.225,14.6875,20.9625,30.69166667,83.66666667,35.875,0,2.991666667,1.9875,232.2541667,225.3583333,46
1745,11-10-2022,Annan,2.020833333,27.95833333,0.427916667,0.177083333,3.883333333,15.01666667,18.92083333,36.13333333,70.125,41.08333333,0,3.591666667,2.070833333,177.8333333,190.8333333,40
1746,12-10-2022,Annan,1.791666667,28.5,0.369166667,0.172083333,2.366666667,10.17083333,12.49166667,45.95833333,70,38.20833333,0,3.129166667,1.991666667,217.2083333,216.375,44
1747,13-10-2022,Annan,1.95,28.70833333,0.318333333,0.1,2.4125,8.825,11.2875,39.425,66.16666667,33.41666667,0,3.475,1.933333333,209.375,225.8333333,43
1748,14-10-2022,Annan,1.958333333,28.875,0.2475,0.080833333,1.995833333,10.14166667,12.19166667,31.1875,49.16666667,22.20833333,0,3.091666667,1.791666667,231.875,220.2083333,42
1749,15-10-2022,Annan,1.966666667,28.70833333,0.298333333,0.18375,1.504166667,11.15416667,12.61666667,36.23333333,53.33333333,25.66666667,0,3.658333333,1.945833333,200.7083333,236.4166667,41
1750,16-10-2022,Annan,2.041666667,29,0.499583333,0.292083333,2.5125,18.89166667,21.4,30.25833333,79.375,43.95833333,0,3.5125,2.2125,203.7083333,224.6666667,45
